City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Ostersund,SE,2021-05-31 01:35:26,63.1792,14.6357,50.61,71,20,6.91
294,Ostrovnoy,RU,2021-05-31 01:35:26,68.0531,39.5131,43.47,72,100,11.74
295,Porto Novo,BJ,2021-05-31 01:31:32,6.4965,2.6036,81.39,80,100,7.49
296,Narodychi,UA,2021-05-31 01:35:26,51.2029,29.0823,45.57,94,99,3.8
297,Khorinsk,RU,2021-05-31 01:35:27,52.1657,109.7726,49.95,32,53,8.37
298,Neiafu,TO,2021-05-31 01:35:27,-18.65,-173.9833,84.88,79,75,5.75
299,Jalpan,MX,2021-05-31 01:35:27,21.2333,-99.4833,74.28,84,18,5.84
300,Luancheng,CN,2021-05-31 01:35:28,37.8792,114.6517,68.16,33,6,5.26
301,Dunedin,NZ,2021-05-31 01:35:28,-45.8742,170.5036,51.8,85,100,11.01
302,Tiarei,PF,2021-05-31 01:35:28,-17.5333,-149.3333,82.42,70,81,16.37
303,Alta Floresta,BR,2021-05-31 01:35:29,-9.8756,-56.0861,72.61,60,58,2.8
304,Pisco,PE,2021-05-31 01:35:29,-13.7,-76.2167,64.45,88,93,6.91
305,Troina,IT,2021-05-31 01:35:29,37.7854,14.5985,53.37,68,4,1.03
306,Sola,VU,2021-05-31 01:35:30,-13.8833,167.55,75.74,89,100,7.45
307,Zhigansk,RU,2021-05-31 01:35:30,66.7697,123.3711,56.46,41,0,10.94
308,La Ronge,CA,2021-05-31 01:35:30,55.1001,-105.2842,66.45,26,75,4.61
309,Rudbar,AF,2021-05-31 01:35:31,30.15,62.6,83.98,17,0,7.52
310,Porto Belo,BR,2021-05-31 01:35:31,-27.1578,-48.5531,60.75,80,100,6.04
311,Andros Town,BS,2021-05-31 01:35:31,24.7,-77.7667,80.56,79,6,11.99
312,Saint Marys,US,2021-05-31 01:35:32,30.7305,-81.5465,76.05,75,1,5.99
313,Ladario,BR,2021-05-31 01:35:32,-19.0047,-57.6017,73.69,69,89,4.92
314,Goba,ET,2021-05-31 01:35:32,7.0167,39.9833,49.87,63,100,5.86
315,Yeppoon,AU,2021-05-31 01:35:32,-23.1333,150.7333,71.38,65,8,13.04
316,Lianran,CN,2021-05-31 01:35:33,24.9227,102.485,70.34,64,35,6.93
317,Gat,IL,2021-05-31 01:35:33,31.61,34.7642,79.39,27,0,5.99
318,Sambava,MG,2021-05-31 01:35:33,-14.2667,50.1667,71.64,91,55,7.14
319,Sorland,NO,2021-05-31 01:35:34,67.667,12.6934,45.75,94,100,10.29
320,Kidal,ML,2021-05-31 01:35:34,18.4411,1.4078,90.72,9,80,6.33
321,Zhangye,CN,2021-05-31 01:35:34,38.9342,100.4517,67.15,17,10,14.05
322,Madison,US,2021-05-31 01:35:35,34.7334,-86.5667,67.42,63,1,5.3
323,Bayonne,FR,2021-05-31 01:31:47,43.3333,-1.4167,63.09,94,90,3.22
324,Naze,JP,2021-05-31 01:35:35,28.3667,129.4833,77.92,80,100,16.96
325,Maravilha,BR,2021-05-31 01:35:35,-26.7608,-53.1725,44.35,71,0,1.61
326,Codajas,BR,2021-05-31 01:35:36,-3.8367,-62.0569,75.4,92,48,1.97
327,Belyy Yar,RU,2021-05-31 01:35:36,53.6039,91.3903,57.09,44,0,3.02
328,Havoysund,NO,2021-05-31 01:35:36,70.9963,24.6622,41.88,97,100,27.31
329,Boyolangu,ID,2021-05-31 01:35:37,-8.1181,111.8935,81.82,76,80,4.99
330,Sajanan,TN,2021-05-31 01:35:37,37.0573,9.2426,62.87,61,7,3.96
331,Viedma,AR,2021-05-31 01:35:37,-40.8135,-62.9967,57.6,54,100,26.82
332,Ahipara,NZ,2021-05-31 01:35:38,-35.1667,173.1667,60.01,82,44,15.32
333,Egvekinot,RU,2021-05-31 01:35:38,66.3167,-179.1667,47.52,39,48,4.29
334,Gigmoto,PH,2021-05-31 01:35:38,13.7796,124.39,87.78,62,96,2.91
335,Anahuac,MX,2021-05-31 01:35:39,27.2333,-100.15,87.3,60,94,25.39
336,Floro,NO,2021-05-31 01:35:39,61.5996,5.0328,48.16,93,14,4.61
337,Sibolga,ID,2021-05-31 01:35:39,1.7427,98.7792,81.72,74,73,0.89
338,Canby,US,2021-05-31 01:35:40,45.2629,-122.6926,84.38,36,1,1.01
339,Along,IN,2021-05-31 01:35:40,28.1667,94.7667,79.79,75,26,0.51
340,Sheltozero,RU,2021-05-31 01:35:41,61.3667,35.3667,36.48,69,65,7.2
341,Yulara,AU,2021-05-31 01:35:41,-25.2406,130.9889,60.64,31,90,3.44
342,Raga,SS,2021-05-31 01:35:41,8.4596,25.678,76.05,56,1,4.36
343,Ambilobe,MG,2021-05-31 01:35:41,-13.2,49.05,68.5,90,5,3.47
344,Weligama,LK,2021-05-31 01:35:42,5.9667,80.4167,81.18,84,100,14.36
345,Arrecife,ES,2021-05-31 01:35:42,28.963,-13.5477,68.07,73,90,17.27
346,Pak Phanang,TH,2021-05-31 01:35:42,8.3511,100.202,86.02,69,89,6.89
347,Huarmey,PE,2021-05-31 01:35:43,-10.0681,-78.1522,67.26,85,100,8.84
348,Beyneu,KZ,2021-05-31 01:35:43,45.3167,55.2,78.01,50,98,12.17
349,Ust-Maya,RU,2021-05-31 01:35:43,60.4167,134.5333,65.39,48,100,5.41
350,Marsabit,KE,2021-05-31 01:35:44,2.3284,37.9899,61.2,85,81,16.69
351,Emerald,AU,2021-05-31 01:35:44,-23.5333,148.1667,71.74,40,0,8.05
352,Half Moon Bay,US,2021-05-31 01:35:44,37.4636,-122.4286,85.57,72,1,1.01
353,Okha,RU,2021-05-31 01:35:45,53.5739,142.9478,41.14,68,41,9.86
354,Coihaique,CL,2021-05-31 01:35:45,-45.5752,-72.0662,40.95,93,0,3.44
355,Damghan,IR,2021-05-31 01:35:45,36.1683,54.348,78.67,26,5,5.3
356,Omsukchan,RU,2021-05-31 01:35:46,62.5333,155.8,45.63,51,96,8.3
357,Gimli,CA,2021-05-31 01:35:46,50.6336,-96.9907,57.43,82,25,16.11
358,Matara,LK,2021-05-31 01:32:11,5.9485,80.5353,81.21,83,100,14.18
359,Hulan Ergi,CN,2021-05-31 01:35:46,47.2042,123.6333,72.57,39,90,9.04
360,Fairbanks,US,2021-05-31 01:30:56,64.8378,-147.7164,68.0,36,40,6.91
361,Mongo,TD,2021-05-31 01:35:47,12.1844,18.693,85.98,29,1,1.45
362,Severodvinsk,RU,2021-05-31 01:33:58,64.5635,39.8302,39.31,68,100,8.75
363,Tocopilla,CL,2021-05-31 01:35:47,-22.092,-70.1979,66.24,71,77,8.84
364,San Cristobal,VE,2021-05-31 01:35:48,7.7669,-72.225,71.78,98,72,2.42
365,Srednekolymsk,RU,2021-05-31 01:35:48,67.45,153.6833,66.13,25,96,11.45
366,Bac Lieu,VN,2021-05-31 01:35:49,9.285,105.7244,87.03,65,4,9.33
367,Kapuskasing,CA,2021-05-31 01:32:32,49.4169,-82.4331,64.49,20,75,14.97
368,Dalby,AU,2021-05-31 01:35:49,-27.1833,151.2667,66.9,38,0,7.05
369,Namwala,ZM,2021-05-31 01:35:49,-15.7504,26.4384,51.71,53,0,3.38
370,Okhotsk,RU,2021-05-31 01:35:50,59.3833,143.3,43.27,78,98,8.41
371,Bozdar,PK,2021-05-31 01:35:50,27.1828,68.636,87.87,46,0,11.68
372,Choya,RU,2021-05-31 01:35:50,52.0108,86.5467,61.9,50,38,2.73
373,Nouakchott,MR,2021-05-31 01:35:51,18.0858,-15.9785,69.73,69,100,16.73
374,Grand Gaube,MU,2021-05-31 01:32:15,-20.0064,57.6608,72.37,83,16,1.99
375,Yaan,NG,2021-05-31 01:35:51,7.3833,8.5667,76.55,88,100,7.4
376,Gladstone,AU,2021-05-31 01:31:39,-23.85,151.25,73.78,46,1,12.66
377,Touros,BR,2021-05-31 01:34:03,-5.1989,-35.4608,77.9,89,37,8.32
378,Faya,SA,2021-05-31 01:35:52,18.3851,42.4509,64.92,19,1,4.92
379,Avera,US,2021-05-31 01:35:52,33.194,-82.5271,67.51,64,0,7.11
380,Filadelfia,US,2021-05-31 01:32:29,39.9523,-75.1638,51.94,92,75,4.0
381,Kamaishi,JP,2021-05-31 01:35:52,39.2667,141.8833,65.35,59,58,7.38
382,Pevek,RU,2021-05-31 01:32:03,69.7008,170.3133,39.54,68,22,4.97
383,Bitam,GA,2021-05-31 01:35:53,2.076,11.5007,68.47,99,96,1.81
384,Vestmannaeyjar,IS,2021-05-31 01:35:53,63.4427,-20.2734,45.07,81,9,16.67
385,Aranos,NA,2021-05-31 01:35:53,-24.1333,19.1167,54.81,39,6,9.64
386,Inuvik,CA,2021-05-31 01:35:54,68.3499,-133.7218,54.61,45,40,6.91
387,Laukaa,RU,2021-05-31 01:35:54,58.7372,29.8453,36.0,77,16,1.36
388,Fallon,US,2021-05-31 01:35:54,39.4735,-118.7774,85.91,7,75,6.91
389,Gasa,PS,2021-05-31 01:35:55,31.5,34.4667,70.92,33,0,9.4
390,Vardo,NO,2021-05-31 01:35:55,70.3705,31.1107,42.96,89,100,16.84
391,Mana,GF,2021-05-31 01:35:55,5.6592,-53.7767,76.73,91,37,8.32
392,Charters Towers,AU,2021-05-31 01:35:56,-20.1,146.2667,74.43,51,44,16.75
393,Acapulco,MX,2021-05-31 01:32:48,16.8634,-99.8901,85.82,70,90,4.97
394,Sorong,ID,2021-05-31 01:35:56,-0.8833,131.25,79.66,86,100,9.48
395,Luwuk,ID,2021-05-31 01:35:56,-0.9516,122.7875,84.54,72,100,5.1
396,Port Hardy,CA,2021-05-31 01:32:38,50.6996,-127.4199,60.98,72,90,11.5
397,San Quintin,MX,2021-05-31 01:35:57,30.4833,-115.95,60.8,73,0,10.76
398,Pendleton,US,2021-05-31 01:34:29,45.6721,-118.7886,82.24,24,1,3.0
399,Maldonado,UY,2021-05-31 01:35:57,-34.6667,-54.9167,47.23,73,49,6.67
400,Ibra,OM,2021-05-31 01:35:57,22.6906,58.5334,81.95,47,100,1.1
401,Alofi,NU,2021-05-31 01:35:58,-19.0595,-169.9187,84.09,74,63,8.05
402,Sapele,NG,2021-05-31 01:35:58,5.8941,5.6767,76.82,96,96,3.15
403,Avondale,US,2021-05-31 01:31:14,33.4356,-112.3496,100.69,7,20,10.36
404,Hami,CN,2021-05-31 01:35:58,42.8,93.45,74.73,9,0,10.96
405,Pitsunda,GE,2021-05-31 01:35:59,43.1592,40.3378,57.7,74,0,4.65
406,Praia Da Vitoria,PT,2021-05-31 01:35:59,38.7333,-27.0667,62.85,88,20,9.4
407,Veraval,IN,2021-05-31 01:35:59,20.9,70.3667,83.44,72,59,10.63
408,Trofors,NO,2021-05-31 01:36:00,65.5333,13.4063,45.75,86,100,2.84
409,Lethem,GY,2021-05-31 01:36:00,3.3803,-59.7968,74.84,89,100,4.81
410,Sur,OM,2021-05-31 01:36:00,22.5667,59.5289,88.92,45,99,10.31
411,Harper,LR,2021-05-31 01:36:01,4.375,-7.7169,77.4,90,99,7.07
412,Khasan,RU,2021-05-31 01:36:01,42.4308,130.6434,54.41,89,78,10.16
413,Lazaro Cardenas,MX,2021-05-31 01:36:01,17.9583,-102.2,81.81,72,58,2.57
414,Burila Mare,RO,2021-05-31 01:36:01,44.4528,22.5736,46.8,84,22,5.46
415,Severobaykalsk,RU,2021-05-31 01:36:02,55.65,109.3167,42.26,57,41,2.33
416,Assiniboia,CA,2021-05-31 01:36:02,49.6334,-105.9845,67.91,13,0,7.18
417,Baiyin,CN,2021-05-31 01:36:02,36.5583,104.2081,65.28,31,100,8.28
418,Laguna,US,2021-05-31 01:36:03,38.421,-121.4238,100.69,27,1,5.01
419,Kaeo,NZ,2021-05-31 01:36:03,-35.1,173.7833,63.32,74,6,11.16
420,Cayenne,GF,2021-05-31 01:31:08,4.9333,-52.3333,80.1,85,40,1.01
421,Shingu,JP,2021-05-31 01:36:04,33.7333,135.9833,74.39,65,0,8.34
422,Tessalit,ML,2021-05-31 01:36:04,20.1986,1.0114,91.35,10,68,5.77
423,Puerto Escondido,MX,2021-05-31 01:36:04,15.85,-97.0667,81.43,74,90,0.0
424,Anloga,GH,2021-05-31 01:36:04,5.7947,0.8973,82.62,82,53,13.71
425,Sobolevo,RU,2021-05-31 01:36:05,54.4299,31.8996,38.37,77,90,7.29
426,Marzuq,YE,2021-05-31 01:36:05,14.4,46.4667,76.6,38,0,4.36
427,Elat,IL,2021-05-31 01:36:06,29.5581,34.9482,82.44,23,98,5.21
428,Sangmelima,CM,2021-05-31 01:36:06,2.9333,11.9833,67.84,99,66,0.67
429,Morogoro,TZ,2021-05-31 01:36:06,-6.8167,37.6667,62.6,92,9,2.71
430,Lugovoy,KZ,2021-05-31 01:36:07,42.9472,72.7644,72.75,50,99,5.23
431,Sopot,PL,2021-05-31 01:36:07,54.4418,18.56,43.61,99,0,4.61
432,Rocha,UY,2021-05-31 01:36:07,-34.4833,-54.3333,40.87,70,86,5.88
433,Esneux,BE,2021-05-31 01:36:07,50.536,5.5678,57.15,67,0,3.44
434,Cabedelo,BR,2021-05-31 01:36:08,-6.9811,-34.8339,75.87,83,99,6.38
435,Jiuquan,CN,2021-05-31 01:36:08,39.7432,98.5174,63.61,12,0,7.14
436,Bonga,ET,2021-05-31 01:36:08,7.2833,36.2333,56.19,93,21,2.15
437,Vung Tau,VN,2021-05-31 01:33:53,10.346,107.0843,84.7,75,16,10.04
438,Luba,GQ,2021-05-31 01:36:09,3.4568,8.5547,80.49,85,99,7.74
439,Kalmar,SE,2021-05-31 01:36:09,56.6616,16.3616,48.96,93,15,4.61
440,Port Hedland,AU,2021-05-31 01:36:09,-20.3167,118.5667,78.85,61,65,12.66
441,Pascagoula,US,2021-05-31 01:33:40,30.3658,-88.5561,75.25,77,1,3.87
442,Kahului,US,2021-05-31 01:36:10,20.8947,-156.47,84.97,69,40,12.66
443,Darlington,GB,2021-05-31 01:36:10,54.5243,-1.5504,46.65,75,2,5.26
444,Talcher,IN,2021-05-31 01:36:11,20.95,85.2167,88.09,60,9,4.34
445,Progreso,MX,2021-05-31 01:36:11,21.2833,-89.6667,80.71,80,72,11.14
446,San Nicolas,PH,2021-05-31 01:36:11,18.1725,120.5953,89.51,70,75,5.75
447,Canutama,BR,2021-05-31 01:36:12,-6.5339,-64.3831,76.28,82,100,1.57
448,Svirstroy,RU,2021-05-31 01:36:12,60.7999,33.7248,36.99,68,62,3.36
449,Bowen,AU,2021-05-31 01:36:12,-20.0167,148.2333,73.62,59,97,19.51
450,Acajutla,SV,2021-05-31 01:36:12,13.5928,-89.8275,80.89,79,46,4.14
451,Timra,SE,2021-05-31 01:36:13,62.487,17.3257,57.67,54,40,4.61
452,Arroio Grande,BR,2021-05-31 01:36:13,-32.2375,-53.0869,42.4,67,0,5.28
453,Celestun,MX,2021-05-31 01:36:13,20.8667,-90.4,81.39,75,81,10.11
454,Krasnomayskiy,RU,2021-05-31 01:36:14,57.6194,34.4099,34.95,77,5,3.51
455,Namatanai,PG,2021-05-31 01:36:14,-3.6667,152.4333,83.68,74,98,7.92
456,Boyuibe,BO,2021-05-31 01:36:14,-20.4167,-63.2833,56.8,52,100,5.59
457,Te Anau,NZ,2021-05-31 01:36:15,-45.4167,167.7167,47.3,94,100,5.57
458,Nioro,GM,2021-05-31 01:36:15,13.35,-15.75,76.75,65,100,6.46
459,Saint-Joseph,RE,2021-05-31 01:36:15,-21.3667,55.6167,68.38,75,1,6.15
460,Buala,SB,2021-05-31 01:36:16,-8.145,159.5921,84.61,72,43,6.53
461,Thomaston,US,2021-05-31 01:34:30,32.8882,-84.3266,71.31,56,40,3.44
462,Palembang,ID,2021-05-31 01:34:52,-2.9167,104.7458,80.69,89,40,4.61
463,Hazro,PK,2021-05-31 01:32:40,33.9091,72.4921,87.28,29,0,2.53
464,Gorontalo,ID,2021-05-31 01:36:16,0.5412,123.0595,87.28,64,96,3.47
465,Anadyr,RU,2021-05-31 01:36:17,64.75,177.4833,59.5,38,0,7.34
466,Mizdah,LY,2021-05-31 01:36:17,31.4451,12.9801,65.7,52,88,5.77
467,Xiazhen,CN,2021-05-31 01:36:17,34.8022,117.1117,88.03,43,95,7.92
468,Kalmunai,LK,2021-05-31 01:36:18,7.4167,81.8167,82.2,74,100,3.76
469,Vilyuysk,RU,2021-05-31 01:36:18,63.7553,121.6247,65.35,27,1,11.36
470,Kisac,RS,2021-05-31 01:36:18,45.3503,19.7286,52.0,91,50,2.48
471,Cacule,BR,2021-05-31 01:36:18,-14.5033,-42.2222,64.0,70,6,2.06
472,Matagami,CA,2021-05-31 01:36:19,49.7502,-77.6328,62.71,27,1,6.17
473,Sinnamary,GF,2021-05-31 01:36:19,5.3833,-52.95,77.29,90,27,8.61
474,Aleksandrovka,UA,2021-05-31 01:36:19,46.8383,32.7612,55.51,82,94,3.65
475,Perigueux,FR,2021-05-31 01:33:31,45.1833,0.7167,59.07,66,0,4.47
476,Omboue,GA,2021-05-31 01:36:20,-1.5746,9.2618,75.94,90,91,7.56
477,Bogorodskoye,RU,2021-05-31 01:36:21,56.55,37.8833,37.51,75,100,6.64
478,Moroni,KM,2021-05-31 01:36:21,-11.7022,43.2551,76.26,79,0,2.19
479,Majenang,ID,2021-05-31 01:36:21,-7.2975,108.7642,82.56,80,98,3.18
480,Shimoda,JP,2021-05-31 01:36:22,34.6667,138.95,73.11,62,1,10.51
481,Grenfell,AU,2021-05-31 01:36:22,-33.9,148.1667,58.14,39,0,3.11
482,Berlevag,NO,2021-05-31 01:36:22,70.8578,29.0864,42.39,95,100,23.53
483,Puerto Baquerizo Moreno,EC,2021-05-31 01:36:23,-0.9,-89.6,72.59,84,28,13.89
484,Pozo Colorado,PY,2021-05-31 01:36:23,-23.4923,-58.7972,63.73,29,94,7.83
485,Sisimiut,GL,2021-05-31 01:36:23,66.9395,-53.6735,33.96,84,100,5.12
486,Saint-Lo,FR,2021-05-31 01:36:24,49.1162,-1.0903,51.19,89,28,5.08
487,Albanel,CA,2021-05-31 01:36:24,48.8832,-72.4487,57.34,67,100,4.61
488,Amapa,BR,2021-05-31 01:36:24,1.0,-52.0,71.92,99,48,1.39
489,Cervo,ES,2021-05-31 01:36:25,43.6702,-7.4101,58.96,92,8,6.13
490,Nanzhang,CN,2021-05-31 01:36:25,31.7765,111.8386,84.04,63,53,5.06
491,Brandfort,ZA,2021-05-31 01:36:25,-28.7001,26.4597,27.81,52,9,8.81
492,Grand-Santi,GF,2021-05-31 01:36:26,4.25,-54.3833,73.87,99,100,2.13
493,Wanning,CN,2021-05-31 01:31:34,18.8003,110.3967,90.79,61,84,13.0
494,Madimba,TZ,2021-05-31 01:36:26,-10.4,40.3333,73.67,85,93,4.63
495,Baffa,PK,2021-05-31 01:36:26,34.4378,73.2194,77.83,44,0,4.25
496,Marabba,SD,2021-05-31 01:36:27,12.35,32.1833,90.52,32,5,5.91
497,Moreira Sales,BR,2021-05-31 01:36:27,-24.0622,-53.0069,64.53,96,100,1.12
498,Hanyang,CN,2021-05-31 01:36:27,32.1371,105.5126,77.7,60,100,0.96
499,Tomatlan,MX,2021-05-31 01:36:28,19.9333,-105.25,75.04,65,7,3.0
500,Tigzirt,DZ,2021-05-31 01:36:28,36.8886,4.1198,68.81,65,99,7.52
501,Manta,EC,2021-05-31 01:36:28,-0.95,-80.7333,73.69,88,91,10.31
502,Bam,IR,2021-05-31 01:36:28,29.106,58.357,86.61,9,0,8.61
503,Sayyan,YE,2021-05-31 01:36:29,15.1718,44.3244,62.46,22,0,3.44
504,Staunton,US,2021-05-31 01:35:35,38.1496,-79.0717,54.95,73,90,1.99
505,Ronne,DK,2021-05-31 01:36:29,55.1009,14.7066,42.71,93,0,2.3
506,Tiznit,MA,2021-05-31 01:36:30,29.5833,-9.5,65.62,74,100,2.35
507,Dalvik,IS,2021-05-31 01:36:30,65.9702,-18.5286,48.13,66,96,9.28
508,Conakry,GN,2021-05-31 01:36:17,9.538,-13.6773,77.07,100,75,11.5
509,Cockburn Town,TC,2021-05-31 01:36:30,21.4612,-71.1419,80.1,81,16,19.71
510,Bellegarde-Sur-Valserine,FR,2021-05-31 01:36:31,46.1079,5.8242,55.71,93,18,3.27
511,Svetlogorsk,BY,2021-05-31 01:36:31,52.6333,29.7333,41.52,91,84,6.26
512,Ugoofaaru,MV,2021-05-31 01:32:11,5.6667,73.0,83.32,70,74,19.04
513,Mount Isa,AU,2021-05-31 01:36:31,-20.7333,139.5,76.77,38,3,16.11
514,Dawei,MM,2021-05-31 01:36:32,14.0833,98.2,84.16,77,45,5.93
515,Bella Union,UY,2021-05-31 01:36:32,-30.2752,-57.6007,46.94,69,0,2.77
516,Obera,AR,2021-05-31 01:36:32,-27.4871,-55.1199,43.07,68,0,3.0
517,Kudahuvadhoo,MV,2021-05-31 01:36:33,2.6708,72.8944,83.46,66,11,20.33
518,Kieta,PG,2021-05-31 01:36:33,-6.2167,155.6333,85.01,72,58,5.19
519,Kattivakkam,IN,2021-05-31 01:36:33,13.2167,80.3167,85.06,74,44,12.19
520,La Romana,DO,2021-05-31 01:36:33,18.4273,-68.9728,77.36,88,40,11.5
521,Pierre,US,2021-05-31 01:36:34,44.3683,-100.351,72.52,55,1,3.0
522,Bima,ID,2021-05-31 01:36:34,-8.4667,118.7167,87.01,53,83,3.04
523,Fonte Boa,BR,2021-05-31 01:36:34,-2.4959,-66.2662,73.6,98,87,2.39
524,Honningsvag,NO,2021-05-31 01:36:35,70.9821,25.9704,41.88,95,100,27.42
525,Treuchtlingen,DE,2021-05-31 01:36:35,48.95,10.9167,45.28,86,7,4.68
526,Oriximina,BR,2021-05-31 01:36:35,-1.7656,-55.8661,79.23,77,99,3.53
527,Atar,MR,2021-05-31 01:36:36,20.5169,-13.0499,89.17,27,39,6.35
528,Maniitsoq,GL,2021-05-31 01:36:36,65.4167,-52.9,34.43,86,100,5.55
529,Antofagasta,CL,2021-05-31 01:36:36,-23.65,-70.4,60.08,83,59,4.34
530,Awjilah,LY,2021-05-31 01:36:37,29.1081,21.2869,76.64,44,0,10.31
531,Bilma,NE,2021-05-31 01:36:37,18.6853,12.9164,86.23,11,77,7.78
532,Trinidad,BO,2021-05-31 01:36:37,-14.8333,-64.9,72.84,84,93,4.23
533,Amzya,RU,2021-05-31 01:36:38,56.2354,54.3868,46.17,67,100,11.9
534,Irbit,RU,2021-05-31 01:36:38,57.6705,63.071,48.11,91,100,12.24
535,Beira,MZ,2021-05-31 01:36:38,-19.8436,34.8389,66.43,87,6,3.42
536,Vao,NC,2021-05-31 01:32:27,-22.6667,167.4833,70.14,55,92,17.63
537,Tall Kayf,TR,2021-05-31 01:36:39,37.0833,41.0667,61.14,34,0,3.6
538,Liberal,US,2021-05-31 01:34:55,37.0431,-100.921,61.83,94,90,10.36
539,Cuenca,EC,2021-05-31 01:32:37,-2.8833,-78.9833,55.04,96,100,2.89
540,Puerto Narino,CO,2021-05-31 01:33:20,-3.7703,-70.3831,75.15,96,97,3.2
541,Karratha,AU,2021-05-31 01:36:39,-20.7377,116.8463,74.43,54,3,12.5
542,Barra Patuca,HN,2021-05-31 01:36:39,15.8,-84.2833,80.94,79,87,13.02
543,Mogadishu,SO,2021-05-31 01:36:40,2.0371,45.3438,78.15,81,18,13.69
544,Lagos,NG,2021-05-31 01:36:40,6.5833,3.75,79.12,92,87,4.68
545,Muscat,OM,2021-05-31 01:32:36,23.6139,58.5922,98.62,43,99,10.51
546,Umm Lajj,SA,2021-05-31 01:36:41,25.0213,37.2685,84.69,54,62,10.07
547,Brejo Santo,BR,2021-05-31 01:36:41,-7.4933,-38.9872,75.43,81,44,4.54
548,Coos Bay,US,2021-05-31 01:34:28,43.3665,-124.2179,67.98,74,1,14.97
549,Staryy Nadym,RU,2021-05-31 01:36:41,65.6118,72.6842,39.13,59,100,14.99
550,Saint-Pierre,RE,2021-05-31 01:36:42,-21.3393,55.4781,69.48,53,0,6.91
